paper_id,title,topic,citations,year,cluster,arxiv_id
756,MAGIC: Achieving Superior Model Merging via Magnitude Calibration,Topic 2,10,2025,2,2512.19320v1
757,SafeMed-R1: Adversarial Reinforcement Learning for Generalizable and Robust Medical Reasoning in Vision-Language Models,,10,2025,15,2512.19317v1
758,Neural Implicit Heart Coordinates: 3D cardiac shape reconstruction from sparse segmentations,,10,2025,6,2512.19316v2
759,Protecting Quantum Circuits Through Compiler-Resistant Obfuscation,,10,2025,7,2512.19314v1
760,Results on cubic bent and weakly regular bent $p$-ary functions leading to a class of cubic ternary non-weakly regular bent functions,,10,2025,14,2512.19313v1
761,MixFlow Training: Alleviating Exposure Bias with Slowed Interpolation Mixture,Topic 3,10,2025,3,2512.19311v1
762,Time-Vertex Machine Learning for Optimal Sensor Placement in Temporal Graph Signals: Applications in Structural Health Monitoring,,11,2025,8,2512.19309v1
763,On the construction of Cauchy MDS matrices over Galois rings via nilpotent elements and Frobenius maps,,12,2025,14,2512.19306v1
764,CienaLLM: Generative Climate-Impact Extraction from News Articles with Autoregressive LLMs,,13,2025,5,2512.19305v1
765,Binary Neural Network Implementation for Handwritten Digit Recognition on FPGA,,14,2025,10,2512.19304v1
766,Bridging Semantics and Geometry: A Decoupled LVLM-SAM Framework for Reasoning Segmentation in Remote Sensing,,15,2025,15,2512.19302v1
767,RMLer: Synthesizing Novel Objects across Diverse Categories via Reinforcement Mixing Learning,Topic 1,16,2025,1,2512.19300v1
768,Helios: A Foundational Language Model for Smart Energy Knowledge Reasoning and Application,,17,2025,17,2512.19299v1
769,Causal-Guided Detoxify Backdoor Attack of Open-Weight LoRA Models,Topic 3,18,2025,3,2512.19297v1
770,LOCO: A Low-Cost SNU-Self-Resilient Latch Using an Output-Split C-Element,,19,2025,14,2512.19292v1
771,Comparison and Evaluation of Different Simulation Environments for Rigid Body Systems,,20,2025,14,2512.19289v1
772,Vibe Reasoning: Eliciting Frontier AI Mathematical Capabilities -- A Case Study on IMO 2025 Problem 6,,21,2025,18,2512.19287v1
773,GShield: Mitigating Poisoning Attacks in Federated Learning,Topic 3,22,2025,3,2512.19286v1
774,Hand-Aware Egocentric Motion Reconstruction with Sequence-Level Context,Topic 4,23,2025,4,2512.19283v1
775,Digital Twin-Driven Zero-Shot Fault Diagnosis of Axial Piston Pumps Using Fluid-Borne Noise Signals,Topic 3,24,2025,3,2512.19280v1
776,Laplacian Network Optimization via Information Functions,,25,2025,10,2512.19279v1
777,Is Visual Realism Enough? Evaluating Gait Biometric Fidelity in Generative AI Human Animation,Topic 4,26,2025,4,2512.19275v1
778,Sonified Quantum Seizures. Sonification of time series in epileptic seizures and simulation of seizures via quantum modelling,,27,2025,7,2512.19272v1
779,"3SGen: Unified Subject, Style, and Structure-Driven Image Generation with Adaptive Task-specific Memory",Topic 2,28,2025,2,2512.19271v1
780,Are All Data Necessary? Efficient Data Pruning for Large-scale Autonomous Driving Dataset via Trajectory Entropy Maximization,Topic 3,29,2025,3,2512.19270v1
781,Translating Flow to Policy via Hindsight Online Imitation,Topic 1,30,2025,1,2512.19269v1
782,Machine Unlearning in the Era of Quantum Machine Learning: An Empirical Study,,31,2025,7,2512.19253v2
783,Small Language Models as Compiler Experts: Auto-Parallelization for Heterogeneous Systems,,32,2025,15,2512.19250v1
784,Auto-Prompting with Retrieval Guidance for Frame Detection in Logistics,,33,2025,15,2512.19247v1
785,From Black-Box Tuning to Guided Optimization via Hyperparameters Interaction Analysis,,34,2025,14,2512.19246v1
786,Vision-Aided Relative State Estimation for Approach and Landing on a Moving Platform with Inertial Measurements,Topic 4,35,2025,4,2512.19245v1
787,VisionDirector: Vision-Language Guided Closed-Loop Refinement for Generative Image Synthesis,,36,2025,12,2512.19243v1
788,ChemATP: A Training-Free Chemical Reasoning Framework for Large Language Models,,37,2025,15,2512.19240v1
789,Identifying Features Associated with Bias Against 93 Stigmatized Groups in Language Models and Guardrail Model Safety Mitigation,,38,2025,5,2512.19238v1
790,A Reverse Reachable Set Based Approach for Motif Oriented Profit maximization in Social Networks,,39,2025,14,2512.19237v1
791,Fast and Exact Least Absolute Deviations Line Fitting via Piecewise Affine Lower-Bounding,,40,2025,14,2512.20682v1
792,DeliveryBench: Can Agents Earn Profit in Real World?,Topic 0,41,2025,0,2512.19234v1
793,Regression generation adversarial network based on dual data evaluation strategy for industrial application,Topic 3,42,2025,3,2512.19232v1
794,Generation of Programmatic Rules for Document Forgery Detection Using Large Language Models,,43,2025,17,2512.19228v1
795,Selective Phase-Aware Training of nnU-Net for Robust Breast Cancer Segmentation in Multi-Center DCE-MRI,Topic 3,44,2025,3,2512.19225v1
796,Phase-space entropy at acquisition reflects downstream learnability,Topic 3,45,2025,3,2512.19223v1
797,From Pixels to Predicates Structuring urban perception with scene graphs,,46,2025,8,2512.19221v1
798,Towards Minimal Fine-Tuning of VLMs,,47,2025,13,2512.19219v1
799,Semantically-Equivalent Transformations-Based Backdoor Attacks against Neural Code Models: Characterization and Mitigation,,48,2025,17,2512.19215v1
800,HippMetric: A skeletal-representation-based framework for cross-sectional and longitudinal hippocampal substructural morphometry,Topic 2,49,2025,2,2512.19214v1
801,InvCoSS: Inversion-driven Continual Self-supervised Learning in Medical Multi-modal Image Pre-training,Topic 3,10,2025,3,2512.19213v1
802,"Observer, Not Player: Simulating Theory of Mind in LLMs through Game Observation",,10,2025,15,2512.19210v1
803,MixKVQ: Query-Aware Mixed-Precision KV Cache Quantization for Long-Context Reasoning,,10,2025,15,2512.19206v1
804,Evaluating MCC for Low-Frequency Cyberattack Detection in Imbalanced Intrusion Detection Data,,10,2025,9,2512.19203v1
805,On the Koopman-Based Generalization Bounds for Multi-Task Deep Learning,,10,2025,10,2512.19199v1
806,Self-Consistent Probability Flow for High-Dimensional Fokker-Planck Equations,,10,2025,11,2512.19196v1
807,"A K-Means, Ward and DBSCAN repeatability study",,10,2025,14,2512.19772v1
808,Causal Heterogeneous Graph Learning Method for Chronic Obstructive Pulmonary Disease Prediction,,10,2025,8,2512.19194v1
809,PEDESTRIAN: An Egocentric Vision Dataset for Obstacle Detection on Pavements,,10,2025,9,2512.19190v1
810,Configuration Work: Four Consequences of LLMs-in-use,,10,2025,17,2512.19189v1
811,Operator-Based Generalization Bound for Deep Learning: Insights on Multi-Task Learning,,10,2025,10,2512.19184v1
812,Practical Quantum-Classical Feature Fusion for complex data Classification,,11,2025,7,2512.19180v1
813,L4: Low-Latency and Load-Balanced LLM Serving via Length-Aware Scheduling,,12,2025,5,2512.19179v1
814,Vision-Language-Policy Model for Dynamic Robot Task Planning,,13,2025,12,2512.19178v1
815,Semantic Communication for Rate-Limited Closed-Loop Distributed Communication-Sensing-Control Systems,,14,2025,10,2512.19177v1
816,CycleChart: A Unified Consistency-Based Learning Framework for Bidirectional Chart Understanding and Generation,Topic 3,15,2025,3,2512.19173v1
817,Finite-sample guarantees for data-driven forward-backward operator methods,Topic 3,16,2025,3,2512.19172v1
818,JEPA-Reasoner: Decoupling Latent Reasoning from Token Generation,,17,2025,15,2512.19171v1
819,Towards a collaborative digital platform for railway infrastructure projects,,18,2025,14,2512.19169v1
820,From Speech to Subtitles: Evaluating ASR Models in Subtitling Italian Television Programs,Topic 3,19,2025,3,2512.19161v1
821,OmniMoGen: Unifying Human Motion Generation via Learning from Interleaved Text-Motion Instructions,Topic 4,20,2025,4,2512.19159v1
822,Classical billiards can compute,Topic 4,21,2025,4,2512.19156v1
823,"Can We Test Consciousness Theories on AI? Ablations, Markers, and Robustness",Topic 0,22,2025,0,2512.19155v1
824,Beyond Sliding Windows: Learning to Manage Memory in Non-Markovian Environments,Topic 0,23,2025,0,2512.19154v1
825,University Rents Enabling Corporate Innovation: Mapping Academic Researcher Coding and Discursive Labour in the R Language Ecosystem,,24,2025,14,2512.19153v1
826,AMap: Distilling Future Priors for Ahead-Aware Online HD Map Construction,Topic 2,25,2025,2,2512.19150v1
827,A Flexible Field-Based Policy Learning Framework for Diverse Robotic Systems and Sensors,Topic 1,26,2025,1,2512.19148v1
828,RP-CATE: Recurrent Perceptron-based Channel Attention Transformer Encoder for Industrial Hybrid Modeling,Topic 2,27,2025,2,2512.19147v1
829,A Convex Loss Function for Set Prediction with Optimal Trade-offs Between Size and Conditional Coverage,,28,2025,14,2512.19142v1
830,Understanding Chain-of-Thought in Large Language Models via Topological Data Analysis,,29,2025,15,2512.19135v1
831,QuCo-RAG: Quantifying Uncertainty from the Pre-training Corpus for Dynamic Retrieval-Augmented Generation,,30,2025,17,2512.19134v1
832,WorldRFT: Latent World Model Planning with Reinforcement Fine-Tuning for Autonomous Driving,Topic 1,31,2025,1,2512.19133v1
833,Evidential Trust-Aware Model Personalization in Decentralized Federated Learning for Wearable IoT,Topic 3,32,2025,3,2512.19131v1
834,D$^{2}$Stream: Decoupled Dual-Stream Temporal-Speaker Interaction for Audio-Visual Speaker Detection,,33,2025,12,2512.19130v1
835,AWPO: Enhancing Tool-Use of Large Language Models through Explicit Integration of Reasoning Rewards,,34,2025,15,2512.19126v2
836,SAP: Syntactic Attention Pruning for Transformer-based Language Models,Topic 2,35,2025,2,2512.19125v1
837,ShadowBlock: Efficient Dynamic Anonymous Blocklisting and Its Cross-chain Application,,36,2025,14,2512.19124v1
838,A Composable Channel-Adaptive Architecture for Seizure Classification,Topic 2,37,2025,2,2512.19123v1
839,BanglaForge: LLM Collaboration with Self-Refinement for Bangla Code Generation,,38,2025,17,2512.19122v1
840,Stop saying LLM: Large Discourse Models (LDM) and Artificial Discursive Agent (ADA)?,,39,2025,5,2512.19117v1
841,"Generative Giants, Retrieval Weaklings: Why do Multimodal Large Language Models Fail at Multimodal Retrieval?",,40,2025,13,2512.19115v1
842,HyperLoad: A Cross-Modality Enhanced Large Language Model-Based Framework for Green Data Center Cooling Load Prediction,Topic 3,41,2025,3,2512.19114v1
843,A Unified Framework and Comparative Study of Decentralized Finance Derivatives Protocols,,42,2025,14,2512.19113v1
844,Trifocal Tensor and Relative Pose Estimation with Known Vertical Direction,,43,2025,14,2512.19110v1
845,GaussianImage++: Boosted Image Representation and Compression with 2D Gaussian Splatting,Topic 2,44,2025,2,2512.19108v1
846,FC-MIR: A Mobile Screen Awareness Framework for Intent-Aware Recommendation based on Frame-Compressed Multimodal Trajectory Reasoning,Topic 0,45,2025,0,2512.19107v1
847,Explicit and Non-asymptotic Query Complexities of Rank-Based Zeroth-order Algorithm on Stochastic Smooth Functions,,46,2025,14,2512.19104v1
848,Timely Parameter Updating in Over-the-Air Federated Learning,,47,2025,10,2512.19103v1
849,Dual Model Deep Learning for Alzheimer Prognostication,,48,2025,10,2512.19099v1
850,DIVER-1 : Deep Integration of Vast Electrophysiological Recordings at Scale,Topic 3,49,2025,3,2512.19097v1
851,Conditioning Accept-Desirability models in the context of AGM-like belief change,Topic 2,10,2025,2,2512.19096v1
852,Mamba-Based Modality Disentanglement Network for Multi-Contrast MRI Reconstruction,Topic 2,10,2025,2,2512.19095v1
853,Low-Latency and Low-Complexity MLSE for Short-Reach Optical Interconnects,,10,2025,14,2512.19094v1
854,Tool-Augmented Hybrid Ensemble Reasoning with Distillation for Bilingual Mathematical Problem Solving,,10,2025,15,2512.19093v1
855,A Large Language Model Based Method for Complex Logical Reasoning over Knowledge Graphs,,10,2025,15,2512.19092v1
856,"Auditing Significance, Metric Choice, and Demographic Fairness in Medical AI Challenges",,10,2025,18,2512.19091v1
857,JoyVoice: Long-Context Conditioning for Anthropomorphic Multi-Speaker Conversational Synthesis,,10,2025,11,2512.19090v1
858,Retrieving Objects from 3D Scenes with Box-Guided Open-Vocabulary Instance Segmentation,,10,2025,6,2512.19088v1
859,"$γ(3,4)$ `Attention' in Cognitive Agents: Ontology-Free Knowledge Representations With Promise Theoretic Semantics",,10,2025,8,2512.19084v1
860,CoDrone: Autonomous Drone Navigation Assisted by Edge and Cloud Foundation Models,,10,2025,10,2512.19083v2
861,BEVCooper: Accurate and Communication-Efficient Bird's-Eye-View Perception in Vehicular Networks,Topic 2,10,2025,2,2512.19082v1
862,Population-Evolve: a Parallel Sampling and Evolutionary Method for LLM Math Reasoning,,11,2025,15,2512.19081v1
863,On Factoring and Power Divisor Problems via Rank-3 Lattices and the Second Vector,,12,2025,14,2512.19076v1
864,Optimal 3D Directional WPT Charging via UAV for 3D Wireless Rechargeable Sensor Networks,,13,2025,6,2512.19075v1
865,Watch Closely: Mitigating Object Hallucinations in Large Vision-Language Models with Disentangled Decoding,,14,2025,12,2512.19070v1
866,Can abstract concepts from LLM improve SLM performance?,,15,2025,5,2512.19069v1
867,On Cost-Aware Sequential Hypothesis Testing with Random Costs and Action Cancellation,,16,2025,14,2512.19067v1
868,Fraud Detection Through Large-Scale Graph Clustering with Heterogeneous Link Transformation,,17,2025,8,2512.19061v1
869,On the complexity of computing Strahler numbers,,18,2025,14,2512.19060v1
870,6DAttack: Backdoor Attacks in the 6DoF Pose Estimation,,19,2025,6,2512.19058v1
871,Efficient Personalization of Generative Models via Optimal Experimental Design,,20,2025,14,2512.19057v1
872,WaTeRFlow: Watermark Temporal Robustness via Flow Consistency,,21,2025,16,2512.19048v1
873,Decoupled Generative Modeling for Human-Object Interaction Synthesis,Topic 4,22,2025,4,2512.19049v1
874,Advancing Accessibility: Augmented Reality Solutions for the Blind and Disabled in Bangladesh,Topic 2,23,2025,2,2512.19047v1
875,EGM: Efficiently Learning General Motion Tracking Policy for High Dynamic Humanoid Whole-Body Control,Topic 4,24,2025,4,2512.19043v1
876,Time-series Forecast for Indoor Zone Air Temperature with Long Horizons: A Case Study with Sensor-based Data from a Smart Building,,25,2025,14,2512.19038v1
877,Elevating Intrusion Detection and Security Fortification in Intelligent Networks through Cutting-Edge Machine Learning Paradigms,,26,2025,9,2512.19037v1
878,Distinguishing Visually Similar Actions: Prompt-Guided Semantic Prototype Modulation for Few-Shot Action Recognition,,27,2025,12,2512.19036v1
879,Automatic Neuronal Activity Segmentation in Fast Four Dimensional Spatio-Temporal Fluorescence Imaging using Bayesian Approach,,28,2025,9,2512.19032v1
880,A Surrogate-Augmented Symbolic CFD-Driven Training Framework for Accelerating Multi-objective Physical Model Development,Topic 3,29,2025,3,2512.19031v1
881,A Declarative Language for Building And Orchestrating LLM-Powered Agent Workflows,Topic 0,30,2025,0,2512.19769v1
882,Recontextualization Mitigates Specification Gaming without Modifying the Specification,Topic 3,31,2025,3,2512.19027v1
883,Finer-Personalization Rank: Fine-Grained Retrieval Examines Identity Preservation for Personalized Generation,,32,2025,13,2512.19026v1
884,The Erasure Illusion: Stress-Testing the Generalization of LLM Forgetting Evaluation,,33,2025,5,2512.19025v2
885,IndoorUAV: Benchmarking Vision-Language UAV Navigation in Continuous Indoor Environments,,34,2025,12,2512.19024v1
886,Steering Vision-Language Pre-trained Models for Incremental Face Presentation Attack Detection,,35,2025,9,2512.19022v2
887,"VLNVerse: A Benchmark for Vision-Language Navigation with Versatile, Embodied, Realistic Simulation and Evaluation",Topic 0,36,2025,0,2512.19021v1
888,CETCAM: Camera-Controllable Video Generation via Consistent and Extensible Tokenization,,37,2025,16,2512.19020v1
889,Optimizer Dynamics at the Edge of Stability with Differential Privacy,,38,2025,10,2512.19019v1
890,PEAK: A Performance Engineering AI-Assistant for GPU Kernels Powered by Natural Language Transformations,,39,2025,17,2512.19018v1
891,DREAM: Dynamic Red-teaming across Environments for AI Models,Topic 0,40,2025,0,2512.19016v1
892,DramaBench: A Six-Dimensional Evaluation Framework for Drama Script Continuation,,41,2025,5,2512.19012v2
893,Efficient Jailbreak Mitigation Using Semantic Linear Classification in a Multi-Staged Pipeline,,42,2025,5,2512.19011v1
894,PalpAid: Multimodal Pneumatic Tactile Sensor for Tissue Palpation,,43,2025,13,2512.19010v1
895,The 6th International Verification of Neural Networks Competition (VNN-COMP 2025): Summary and Results,,44,2025,10,2512.19007v1
896,Quantum-Resistant Cryptographic Models for Next-Gen Cybersecurity,,45,2025,7,2512.19005v1
897,Context-Aware Initialization for Reducing Generative Path Length in Diffusion Language Models,,46,2025,11,2512.19004v1
898,The stability of log-supermodularity under convolution,,47,2025,14,2512.19003v1
899,A Quantitative Entropy Power Inequality for Dependent Random Vectors,,48,2025,10,2512.19002v1
900,ORPR: An OR-Guided Pretrain-then-Reinforce Learning Model for Inventory Management,,49,2025,18,2512.19001v1
901,Evaluating the Challenges of LLMs in Real-world Medical Follow-up: A Comparative Study and An Optimized Framework,,10,2025,17,2512.18999v1
902,Modular Layout Synthesis (MLS): Front-end Code via Structure Normalization and Constrained Generation,,10,2025,17,2512.18996v1
903,Towards AI-Guided Open-World Ecological Taxonomic Classification,,10,2025,18,2512.18994v1
904,ICP-4D: Bridging Iterative Closest Point and LiDAR Panoptic Segmentation,,10,2025,10,2512.18991v1
905,Considering the Difference in Utility Functions of Team Players in Adversarial Team Games,,10,2025,14,2512.18989v1
906,DTCCL: Disengagement-Triggered Contrastive Continual Learning for Autonomous Bus Planners,Topic 1,10,2025,1,2512.18988v1
907,Affordance RAG: Hierarchical Multimodal Retrieval with Affordance-Aware Embodied Memory for Mobile Manipulation,,10,2025,13,2512.18987v1
908,R-GenIMA: Integrating Neuroimaging and Genetics with Interpretable Multimodal AI for Alzheimer's Disease Progression,,10,2025,13,2512.18986v1
909,OPBO: Order-Preserving Bayesian Optimization,,10,2025,14,2512.18980v1
910,Research on Novelty Measurement Indicator of Academic Papers Based on the Atypical Recombination of Knowledge,,10,2025,14,2512.18979v1
911,Outlier detection in mixed-attribute data: a semi-supervised approach with fuzzy approximations and relative entropy,,10,2025,9,2512.18978v1
912,Consistency-guided semi-supervised outlier detection in heterogeneous data using fuzzy rough sets,,11,2025,9,2512.18977v1
913,Evolutionary Cooperation with Game Transitions via Markov Decision Chain in Networked Population,,12,2025,14,2512.18972v1
914,On Conditional Stochastic Interpolation for Generative Nonlinear Sufficient Dimension Reduction,Topic 2,13,2025,2,2512.18971v1
915,Self-Attention with State-Object Weighted Combination for Compositional Zero Shot Learning,Topic 3,14,2025,3,2512.18969v1
916,Total Curvature Regularization and its_Minimization for Surface and Image Smoothing,,15,2025,14,2512.18968v1
917,Scrum Sprint Planning: LLM-based and algorithmic solutions,,16,2025,5,2512.18966v1
918,Lag Operator SSMs: A Geometric Framework for Structured State Space Modeling,,17,2025,14,2512.18965v1
919,DVI: Disentangling Semantic and Visual Identity for Training-Free Personalized Generation,,18,2025,12,2512.18964v1
920,Scaling Online Distributionally Robust Reinforcement Learning: Sample-Efficient Guarantees with General Function Approximation,Topic 1,19,2025,1,2512.18957v1
921,Training Multimodal Large Reasoning Models Needs Better Thoughts: A Three-Stage Framework for Long Chain-of-Thought Synthesis and Selection,,20,2025,15,2512.18956v1
922,VOIC: Visible-Occluded Decoupling for Monocular 3D Semantic Scene Completion,,21,2025,6,2512.18954v1
923,Symmetrization of 3D Generative Models,,22,2025,6,2512.18953v1
924,Learning Through Little Eyes: Attribute Discrimination Beyond Objects,,23,2025,12,2512.18951v1
925,Learning Hierarchical Procedural Memory for LLM Agents through Bayesian Selection and Contrastive Refinement,,24,2025,5,2512.18950v1
926,Clustering-based Transfer Learning for Dynamic Multimodal MultiObjective Evolutionary Algorithm,,25,2025,13,2512.18947v1
927,FASTRIC: Prompt Specification Language for Verifiable LLM Interactions,,26,2025,5,2512.18940v1
928,A Framework for Deploying Learning-based Quadruped Loco-Manipulation,Topic 1,27,2025,1,2512.18938v1
929,When Less is More: 8-bit Quantization Improves Continual Learning in Large Language Models,,28,2025,17,2512.18934v1
930,Point What You Mean: Visually Grounded Instruction Policy,,29,2025,12,2512.18933v1
931,DPSR: Differentially Private Sparse Reconstruction via Multi-Stage Denoising for Recommender Systems,Topic 3,30,2025,3,2512.18932v1
932,LouvreSAE: Sparse Autoencoders for Interpretable and Controllable Style Transfer,Topic 3,31,2025,3,2512.18930v1
933,The Ensemble Schr{ö}dinger Bridge filter for Nonlinear Data Assimilation,,32,2025,14,2512.18928v1
934,An Empirical Study of Developer-Provided Context for AI Coding Assistants in Open-Source Projects,,33,2025,18,2512.18925v1
935,Optimizing Robotic Placement via Grasp-Dependent Feasibility Prediction,Topic 1,34,2025,1,2512.18922v1
936,Merging of Kolmogorov-Arnold networks trained on disjoint datasets,Topic 3,35,2025,3,2512.18921v1
937,Narrative Scaffolding: Transforming Data-Driven Sensemaking Through Narrative-First Exploration,,36,2025,15,2512.18920v1
938,Needles in a haystack: using forensic network science to uncover insider trading,Topic 3,37,2025,3,2512.18918v1
939,QoS-Aware Load Balancing in the Computing Continuum via Multi-Player Bandits,Topic 2,38,2025,2,2512.18915v1
940,Delta-LLaVA: Base-then-Specialize Alignment for Token-Efficient Vision-Language Models,,39,2025,12,2512.18910v1
941,Multimodal Bayesian Network for Robust Assessment of Casualties in Autonomous Triage,Topic 3,40,2025,3,2512.18908v1
942,Remedy-R: Generative Reasoning for Machine Translation Evaluation without Error Annotations,,41,2025,15,2512.18906v1
943,Speaker Recognition -- Wavelet Packet Based Multiresolution Feature Extraction Approach,Topic 2,42,2025,2,2512.18902v2
944,Gabliteration: Adaptive Multi-Directional Neural Weight Modification for Selective Behavioral Alteration in Large Language Models,Topic 2,43,2025,2,2512.18901v1
945,Thinking Beyond Labels: Vocabulary-Free Fine-Grained Recognition using Reasoning-Augmented LMMs,,44,2025,15,2512.18897v1
946,A Real-Time Digital Twin for Adaptive Scheduling,,45,2025,14,2512.18894v1
947,Structural Reinforcement Learning for Heterogeneous Agent Macroeconomics,Topic 0,46,2025,0,2512.18892v1
948,Household Plastic Recycling: Empirical Insights and Design Explorations,,47,2025,14,2512.18889v1
949,Localising Shortcut Learning in Pixel Space via Ordinal Scoring Correlations for Attribution Representations (OSCAR),Topic 2,48,2025,2,2512.18888v1
950,"Signal, Noise, and Burnout: A Human-Information Interaction Analysis of Voter Verification in a High-Volatility Environment",Topic 2,49,2025,2,2512.20679v1
951,EuroHPC SPACE CoE: Redesigning Scalable Parallel Astrophysical Codes for Exascale,Topic 3,10,2025,3,2512.18883v1
952,Can LLMs Estimate Student Struggles? Human-AI Difficulty Alignment with Proficiency Simulation for Item Difficulty Prediction,,10,2025,18,2512.18880v1
953,CrashChat: A Multimodal Large Language Model for Multitask Traffic Crash Video Analysis,,10,2025,16,2512.18878v1
954,"Psychometric Validation of the Sophotechnic Mediation Scale and a New Understanding of the Development of GenAI Mastery: Lessons from 3,932 Adult Brazilian Workers",,10,2025,11,2512.18871v3
955,Construction and deformation of P-hedra using control polylines,,10,2025,14,2512.18869v1
956,Application of deep learning approaches for medieval historical documents transcription,Topic 3,10,2025,3,2512.18865v1
957,Cross-modal Counterfactual Explanations: Uncovering Decision Factors and Dataset Biases in Subjective Classification,,10,2025,13,2512.18864v1
958,Merge on workspaces as Hopf algebra Markov chain,,10,2025,14,2512.18861v1
959,Toward Human-Centered AI-Assisted Terminology Work,,10,2025,18,2512.18859v2
960,Adapting Skill Ratings to Luck-Based Hidden-Information Games,Topic 2,10,2025,2,2512.18858v1
961,Automated Red-Teaming Framework for Large Language Model Security Assessment: A Comprehensive Attack Generation and Detection System,,10,2025,9,2512.20677v1
962,CORE: Concept-Oriented Reinforcement for Bridging the Definition-Application Gap in Mathematical Reasoning,,11,2025,15,2512.18857v1
963,VizDefender: Unmasking Visualization Tampering through Proactive Localization and Intent Inference,,12,2025,12,2512.18853v1
964,What Drives Issue Resolution Speed? An Empirical Study of Scientific Workflow Systems on GitHub,,13,2025,14,2512.18852v1
965,Modular Automatic Complexity Analysis of Recursive Integer Programs,,14,2025,14,2512.18851v1
966,InDRiVE: Reward-Free World-Model Pretraining for Autonomous Driving via Latent Disagreement,Topic 1,15,2025,1,2512.18850v1
967,Brain-Gen: Towards Interpreting Neural Signals for Stimulus Reconstruction Using Transformers and Latent Diffusion Models,,16,2025,11,2512.18843v1
968,DafnyMPI: A Dafny Library for Verifying Message-Passing Concurrent Programs,,17,2025,15,2512.18842v1
969,MDToC: Metacognitive Dynamic Tree of Concepts for Boosting Mathematical Problem-Solving of Large Language Models,,18,2025,15,2512.18841v1
970,Generative Modeling through Spectral Analysis of Koopman Operator,Topic 2,19,2025,2,2512.18837v1
971,Multimodal Classification Network Guided Trajectory Planning for Four-Wheel Independent Steering Autonomous Parking Considering Obstacle Attributes,,20,2025,13,2512.18836v1
972,"AraMix: Recycling, Refiltering, and Deduplicating to Deliver the Largest Arabic Pretraining Corpus",Topic 3,21,2025,3,2512.18834v1
973,From Word to World: Can Large Language Models be Implicit Text-based World Models?,Topic 0,22,2025,0,2512.18832v1
974,HARBOR: Holistic Adaptive Risk assessment model for BehaviORal healthcare,,23,2025,17,2512.18829v1
975,Hyperbolic Graph Embeddings: a Survey and an Evaluation on Anomaly Detection,,24,2025,9,2512.18826v1
976,A logic for default deontic reasoning,,25,2025,15,2512.18824v1
977,Misbehavior Forecasting for Focused Autonomous Driving Systems Testing,,26,2025,14,2512.18823v1
978,Controllable Probabilistic Forecasting with Stochastic Decomposition Layers,Topic 3,27,2025,3,2512.18815v1
979,EchoMotion: Unified Human Video and Motion Generation via Dual-Modality Diffusion Transformer,Topic 4,28,2025,4,2512.18814v1
980,Revealing Perception and Generation Dynamics in LVLMs: Mitigating Hallucinations via Validated Dominance Correction,,29,2025,12,2512.18813v1
981,FedVideoMAE: Efficient Privacy-Preserving Federated Video Moderation,,30,2025,16,2512.18809v1
982,Tempo as the Stable Cue: Hierarchical Mixture of Tempo and Beat Experts for Music to 3D Dance Generation,,31,2025,6,2512.18804v1
983,Quantifying the Lifelong Impact of Resilience Interventions via Agent-Based LLM Simulation,Topic 0,32,2025,0,2512.18803v1
984,Reliable Audio Deepfake Detection in Variable Conditions via Quantum-Kernel SVMs,,33,2025,7,2512.18797v1
985,The Dead Salmons of AI Interpretability,,34,2025,18,2512.18792v1
986,Smark: A Watermark for Text-to-Speech Diffusion Models via Discrete Wavelet Transform,,35,2025,11,2512.18791v1
987,RIS-Enabled Smart Wireless Environments: Fundamentals and Distributed Optimization,,36,2025,10,2512.18788v1
988,Eff-GRot: Efficient and Generalizable Rotation Estimation with Transformers,,37,2025,14,2512.18784v1
989,From Natural Language to Control Signals: A Conceptual Framework for Semantic Channel Finding in Complex Experimental Infrastructure,,38,2025,14,2512.18779v1
990,"""Even GPT Can Reject Me"": Conceptualizing Abrupt Refusal Secondary Harm (ARSH) and Reimagining Psychological AI Safety with Compassionate Completion Standard (CCS)",,39,2025,18,2512.18776v1
991,Label-Informed Outlier Detection Based on Granule Density,,40,2025,9,2512.18774v1
992,In-Context Audio Control of Video Diffusion Transformers,,41,2025,16,2512.18772v1
993,MaskFocus: Focusing Policy Optimization on Critical Steps for Masked Image Generation,Topic 1,42,2025,1,2512.18766v1
994,Gaussian-Mixture-Model Q-Functions for Policy Iteration in Reinforcement Learning,Topic 1,43,2025,1,2512.18763v1
995,How Many Pinching Antennas Are Enough?,,44,2025,10,2512.18761v1
996,MEEA: Mere Exposure Effect-Driven Confrontational Optimization for LLM Jailbreaking,,45,2025,5,2512.18755v1
997,"ISADM: An Integrated STRIDE, ATT&CK, and D3FEND Model for Threat Modeling Against Real-world Adversaries",Topic 2,46,2025,2,2512.18751v1
998,Context-Aware Network Based on Multi-scale Spatio-temporal Attention for Action Recognition in Videos,Topic 2,47,2025,2,2512.18750v1
999,Code2Doc: A Quality-First Curated Dataset for Code Documentation,,48,2025,17,2512.18748v2
1000,IPCV: Information-Preserving Compression for MLLM Visual Encoders,,49,2025,12,2512.18747v1
